"Address","Content","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keyword 1","Meta Keywords 1 Length","H1-1","H1-1 length","H1-2","H1-2 length","H2-1","H2-1 length","H2-2","H2-2 length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","% of Total","Outlinks","Unique Outlinks","External Outlinks","Unique External Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","URL Encoded Address"
"https://www.amazon.es/b?ie=UTF8&node=14862331031&ref_=nav_footer_business","text/html;charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Amazon Business | Para empresas y emprendedores","47","474","Amazon Business satisface las necesidades de compra de empresas de todo tipo y tamaño, ahorrando tiempo y dinero. Accede gratis a beneficios para empresas, como facturas con IVA y precios sin IVA.","196","1294","Amazon Business, Amazon empresas, Amazon España","47","Todo lo que te gusta de Amazon. Para empresas.","46","","0","El Amazon que conoces","21","Gestiona tus facturas con IVA y elige un método de pago","55","","","","https://www.amazon.es/b?ie=UTF8&node=14862331031","","","","","235462","1912","5.429","1","","108","100","50.760","76","67","34","33","","","","","84ea658524d2340b2e7cbac52516f894","0.225","","","","https://www.amazon.es/b?ie=UTF8&node=14862331031&ref_=nav_footer_business"
"https://www.amazon.es/l/ref=CEHPBSH/21077852031?suppress-ve=1","text/html;charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Amazon.es: AmazonBasics : Tableros y presentaciones: Oficina y papelería","72","674","Compras en línea de AmazonBasics : Tableros y presentaciones de una gran selección en la tienda Oficina y papelería.","116","759","AmazonBasics : Tableros y presentaciones - AmazonBasics : Suministros de oficina, Oficina y papelería, Amazon.es","112","","0","","0","AmazonBasics - Pizarra blanca magnética con bandeja para rotuladores y marco de aluminio, 120 cm x 90 cm","104","AmazonBasics - Pizarra blanca magnética con bandeja para rotuladores y marco de aluminio, 60 cm x 45 cm","103","","","","https://www.amazon.es/b?ie=UTF8&node=21077852031","","","","","242053","847","2.389","1","","3","3","1.520","104","85","32","31","","","","","5210636d9ed47fc9eb39037022c1e0b5","0.311","","","","https://www.amazon.es/l/ref=CEHPBSH/21077852031?suppress-ve=1"
"https://www.amazon.es/Invicta-Specialty-Hombre-inoxidable-Cuarzo/dp/B002PAPT22?pd_rd_w=dspza&pf_rd_p=d8c5a901-4ad7-4273-b837-806cda1741da&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U","text/html","200","OK","Indexable","","Amazon.es","9","100","","0","0","","0","","0","","0","","0","","0","","","","","","","","","7386","57","5.173","1","","1","1","0.510","2","2","0","0","","","","","56c506edc0b3d5ac2bc8b7c6c6fb331","0.102","","","","https://www.amazon.es/Invicta-Specialty-Hombre-inoxidable-Cuarzo/dp/B002PAPT22?pd_rd_w=dspza&pf_rd_p=d8c5a901-4ad7-4273-b837-806cda1741da&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U"
"https://www.amazon.es/Funda-bombona-butano-cocina-Belle/dp/B0824WMMYT?pd_rd_w=nYOLC&pf_rd_p=14decd95-646d-41a5-9500-1822a811c81c&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U","text/html","200","OK","Indexable","","Amazon.es","9","100","","0","0","","0","","0","","0","","0","","0","","","","","","","","","7377","57","5.180","1","","1","1","0.510","2","2","0","0","","","","","3f2fe29d55032ab134f3cb79f0c87c7c","0.151","","","","https://www.amazon.es/Funda-bombona-butano-cocina-Belle/dp/B0824WMMYT?pd_rd_w=nYOLC&pf_rd_p=14decd95-646d-41a5-9500-1822a811c81c&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U"
"https://www.amazon.es/gp/goldbox","text/html;charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Black Friday 2020 | Amazon.es","29","276","Black Friday comienza antes: disfruta de más de un mes de ofertas exclusivas a partir del 26 de octubre. Adelanta tus compras. Disfruta después.","144","925","","0","","0","","0","","0","","0","","","","https://www.amazon.es/blackfriday","","","","","365673","586","1.360","1","","5","5","2.540","67","66","32","31","","","","","b587e6f63956623c7adcb359e871e137","0.301","","","","https://www.amazon.es/gp/goldbox"
"https://www.amazon.es/Productos-Reacondicionados/b?ie=UTF8&node=3582001031&ref_=footer_wrhsdls","text/html;charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Productos Reacondicionados | Amazon.es","38","375","Compra online entre un amplio catálogo de productos en la tienda Productos Reacondicionados.","92","612","Productos Reacondicionados, Amazon.es","37","","0","","0","","0","","0","","","","https://www.amazon.es/Productos-Reacondicionados/b?ie=UTF8&node=3582001031","https://www.amazon.es/s?rh=n%3A3582001031&page=2","","","","251904","1079","2.936","1","","101","100","50.760","107","104","33","32","","","","","ff293ddc55c0c31b8b479849afa1c313","0.285","","","","https://www.amazon.es/Productos-Reacondicionados/b?ie=UTF8&node=3582001031&ref_=footer_wrhsdls"
"https://www.amazon.es/Garmin-Forerunner-Multisport-Tecnología-Pulsómetro/dp/B01DWIY39A?pd_rd_w=snNF8&pf_rd_p=ecdf7012-df4e-4af7-943a-3e5d2bbcc968&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U","text/html","200","OK","Indexable","","Amazon.es","9","100","","0","0","","0","","0","","0","","0","","0","","","","","","","","","7424","57","5.147","1","","1","1","0.510","2","2","0","0","","","","","ffd5e2f9e8122280046ecb539ba5235e","0.053","","","","https://www.amazon.es/Garmin-Forerunner-Multisport-Tecnolog%C3%ADa-Puls%C3%B3metro/dp/B01DWIY39A?pd_rd_w=snNF8&pf_rd_p=ecdf7012-df4e-4af7-943a-3e5d2bbcc968&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U"
"https://www.amazon.es/gp/gc/create?ie=UTF8&ref_=footer_topup_es","text/html; charset=UTF-8","302","MovedTemporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.000","1","","100","100","50.760","0","0","0","0","","","","","","0.085","","https://www.amazon.es/asv/reload/order/260-5907957-7881536?_encoding=UTF8&ref_=footer_topup_es","HTTP Redirect","https://www.amazon.es/gp/gc/create?ie=UTF8&ref_=footer_topup_es"
"https://www.amazon.es/Rowenta-PU4020-Intense-Pure-contaminación/dp/B00V4KVET6?pd_rd_w=snNF8&pf_rd_p=ecdf7012-df4e-4af7-943a-3e5d2bbcc968&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U","text/html","200","OK","Indexable","","Amazon.es","9","100","","0","0","","0","","0","","0","","0","","0","","","","","","","","","7400","57","5.164","1","","1","1","0.510","2","2","0","0","","","","","db339131fefe07db464e4d6b652ebecc","0.091","","","","https://www.amazon.es/Rowenta-PU4020-Intense-Pure-contaminaci%C3%B3n/dp/B00V4KVET6?pd_rd_w=snNF8&pf_rd_p=ecdf7012-df4e-4af7-943a-3e5d2bbcc968&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U"
"https://www.amazon.es/GenTo®-Magic-Wallet-Vegas-Certificado/dp/B07SQ9PF7J?pd_rd_w=lPHie&pf_rd_p=cd871a9c-19f8-4f5f-8b24-65d7610b1181&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U","text/html","200","OK","Indexable","","Amazon.es","9","100","","0","0","","0","","0","","0","","0","","0","","","","","","","","","7396","57","5.166","1","","1","1","0.510","2","2","0","0","","","","","5c16d5431ad7c8ec176c9121d567f728","0.051","","","","https://www.amazon.es/GenTo%C2%AE-Magic-Wallet-Vegas-Certificado/dp/B07SQ9PF7J?pd_rd_w=lPHie&pf_rd_p=cd871a9c-19f8-4f5f-8b24-65d7610b1181&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U"
"https://www.amazon.es/l/ref=CEHPBHO/21095400031","text/html;charset=UTF-8","200","OK","Non-Indexable","Canonicalised","AmazonBasics: El despacho de tu casa @ Amazon.es","48","483","Compras en línea de AmazonBasics: El despacho de tu casa en Amazon.es","69","481","AmazonBasics: El despacho de tu casa","36","","0","","0","AmazonBasics Papel multiusos para impresora A4 80gsm, 5x500 hojas, blanco","73","AmazonBasics - Soporte para portátil de altura ajustable con ventilación y organizador de cables","96","","","","https://www.amazon.es/b?ie=UTF8&node=21095400031","","","","","278451","1204","2.658","1","","7","4","2.030","153","96","33","32","","","","","c4532d19da0d899bd98d9311f7b47d99","0.251","","","","https://www.amazon.es/l/ref=CEHPBHO/21095400031"
"https://www.amazon.es/b?node=9443563031&pd_rd_w=9ZyRv&pf_rd_p=aa5c71c1-ec78-4a31-b740-ed73e7240204&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U","text/html;charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Made in Italy: Amazon.es","24","226","Descubre el escaparate de productos elaborados por empresas y artesanos italianos en las categorías de alimentación, hogar, moda y cuidado personal.","148","973","ropa, muebles, artesanía, artesanía, bolsos, excelencia italiana, florencia, florencia, excelencia italiana, italianidad, tienda, orfebrería, productos, artesanía, artesanía italiana, productos italianos, tienda, Toscana, Toscana, jarrones, ropa, cerámica, marroquinería, mayólica, terracota, mayólica, joyas, joyas, joyas, mesa, cuadros, pinturas, mesas, joyas, jarrones, vestidos, cerámicas, pieles, bolsos, bolsos, bolsos de mano,zapatos,zapatos de cuero,zapatos de cuero,oro,vestidos de noche,vestidos de noche,vestidos de noche,alfareros,pintores,pintura,moda,anillos,anillo,collar,collares,vestidos,vestido,chaqueta,chaquetas,platos,decoraciones para el hogar,zapatos de mujer,zapatos de hombre,encajes,bailarines,marcos,muebles,belenes,estatuillas de nacimiento,estatuillas de nacimiento,vajilla,platos,broches,broches,broches,prendas de vestir de italia,hechas en muebles de italia,artesanía en italia, artesanía en italia, artesanía en italia, artesanía en italia, artesanía en italia, artesanía en italia, artesanía en italia, artesanía en italia, artesanía en italia, artesanía en italia, artesanía en italia, artesanía en italia, artesanía en italia,productos italianos hechos en italia, hechos en italia, toscana hecha en italia, toscana hecha en italia, hecha en italia, hecha en jarrones, hecha en ropa de italia, hecha en cerámica de italia, hecha en artículos de cuero de italia, hecha en italia mayólica, hecha en italia terracota, hecha en italia mayólica, hecha en italia joyería de italia, hecha en italia bijoux, hecha en italia mesa, hecha en italia cuadro, hecha en italia, hecha en italiajoya hecha en italia,jarrón hecho en italia,vestido hecho en italia,cerámica hecha en italia,cuero hecho en italia,bolso hecho en italia,pochette hecho en italia,zapato hecho en italia,cuero hecho en italia,zapatos hechos en italia,cuero hecho en italia,zapatos hechos en italia,oro hecho en italia,vestidos de noche hechos en italia,vestido de noche hecho en italia,ceramistas hechos en italia,pintores hechos en italia,pintura hecha en italia,moda hecha en italiahechos en italia anillos, hechos en italia anillo, hechos en italia collar, hechos en italia collares, hechos en italia vestidos, hechos en italia vestido, hecho en italia chaqueta, hecho en italia chaquetas, hecho en italia placa, hecho en italia decoración del hogar, hecho en italia zapatos de mujer, hecho en italia calzado de hombre, hecho en italia encajes, hecho en italia bailarines, hecho en italia marco, hecho en italia marco, hecho en italiabelenes en italia,estatuillas de belenes en italia,estatuillas de belenes en italia,estatuillas de belenes en italia,platos en italia,broches en italia,broches en italia,broches en italia,alfileres en italia,artiginato,productos artesanales,productos artesanales,productos artesanales,productos italianos,productos artesanales,productos artesanales,productos italianos,productos artesanales,productos artesanales,productos artesanales italianos,productos italianos,artesanía florentina,hecha a medida,hecha a medida,hecha a medida,hecha en italia,producto italiano,auténtica,mayólica,terracota,mayólica,joyas hechas a mano,zapatos hechos a medida,zapatos hechos a medida,zapatos hechos a medida,zapatos hechos a mano,zapatos hechos a medida,camisas hechas a medida,camisas hechas a medida,trajes de sastre,trajes de sastrería,vestidos de sastrería,pajarita de pajarita,estola,reloj de pared,reloj de pared,vino italiano,utensilios de cocina","3471","Bienvenido a la tienda Made in Italy","36","Alimentación y vinos","20","Ideas de regalos Made in Italy","30","Selección destacada en colaboración con la Agencia Italiana Para El Comercio Exterior","85","","","","https://www.amazon.es/b?ie=UTF8&node=9443563031","","","","","347602","1441","2.599","1","","6","2","1.020","132","127","33","32","","","","","294d6f5a0909e825d48f7b6d2507d99f","0.280","","","","https://www.amazon.es/b?node=9443563031&pd_rd_w=9ZyRv&pf_rd_p=aa5c71c1-ec78-4a31-b740-ed73e7240204&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U"
"https://www.amazon.es/blackfriday?gb_f_GB-SUPPLE=sortOrder:BY_SCORE,priceRanges:-20&gb_ttl_GB-SUPPLE=Ofertas%20por%20menos%20de%2020€","text/html;charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Black Friday 2020 | Amazon.es","29","276","Black Friday comienza antes: disfruta de más de un mes de ofertas exclusivas a partir del 26 de octubre. Adelanta tus compras. Disfruta después.","144","925","","0","","0","","0","","0","","0","","","","https://www.amazon.es/blackfriday","","","","","376219","593","1.337","1","","4","4","2.030","68","67","33","32","","","","","451feab17e19b18407bc9def57109936","0.255","","","","https://www.amazon.es/blackfriday?gb_f_GB-SUPPLE=sortOrder:BY_SCORE,priceRanges:-20&gb_ttl_GB-SUPPLE=Ofertas%2520por%2520menos%2520de%252020%E2%82%AC"
"https://www.amazon.es/fcx/shop-by-age/store?age=5y_7y&st=599385031&?ref_=fly_mkt_gw_rwt_sba_toysbyage_mcc_ES","text/html;charset=UTF-8","200","OK","Indexable","","Comprar por edad","16","163","","0","0","","0","","0","","0","","0","","0","","","","","","","","","812673","3648","2.797","1","","24","2","1.020","247","224","33","32","","","","","fc51e8fdaeb95f7af8c00d6b8b820ce9","0.214","","","","https://www.amazon.es/fcx/shop-by-age/store?age=5y_7y&st=599385031&?ref_=fly_mkt_gw_rwt_sba_toysbyage_mcc_ES"
"https://www.amazon.es/Bricolaje-Herramientas-Fontaneria-Ferreteria-Jardineria/b/?ie=UTF8&node=2454133031&ref_=nav_cs_hi","text/html;charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Bricolaje y herramientas | Amazon.es","36","331","Compra online entre un amplio catálogo de productos en la tienda Bricolaje y herramientas.","90","580","Bricolaje y herramientas, Amazon.es","35","Bricolaje y herramientas","24","","0","Tiendas de bricolaje","20","20 Máscaras, Máscara KN95 / FFP2, Máscara Facial Protectora de Respirador de 5 Capas, Máscara para Adultos","106","","","","https://www.amazon.es/Bricolaje-Herramientas-Fontaneria-Ferreteria-Jardineria/b?ie=UTF8&node=2454133031","https://www.amazon.es/Bricolaje-herramientas/s?rh=n%3A2454133031&page=2","","","","705643","2580","2.436","1","","110","109","55.330","301","215","32","31","","","","","bf08e6da4cbcd88d042a558c968cf22","0.285","","","","https://www.amazon.es/Bricolaje-Herramientas-Fontaneria-Ferreteria-Jardineria/b/?ie=UTF8&node=2454133031&ref_=nav_cs_hi"
"https://www.amazon.es/HOGAR-sorpresa-personalizado-detalle-perfecto/dp/B08L7WRR83?pd_rd_w=nYOLC&pf_rd_p=14decd95-646d-41a5-9500-1822a811c81c&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U","text/html","200","OK","Indexable","","Amazon.es","9","100","","0","0","","0","","0","","0","","0","","0","","","","","","","","","7389","57","5.171","1","","1","1","0.510","2","2","0","0","","","","","78dfd68bb36e8327a5b28f59982000b0","0.121","","","","https://www.amazon.es/HOGAR-sorpresa-personalizado-detalle-perfecto/dp/B08L7WRR83?pd_rd_w=nYOLC&pf_rd_p=14decd95-646d-41a5-9500-1822a811c81c&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U"
"https://www.amazon.es/Cajita-Regalo-Navidad-Mascarillas-NATUYO/dp/B082WBFWNJ?pd_rd_w=5LGkj&pf_rd_p=7d54abc6-4c0f-4579-bc40-edd158573c89&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U","text/html;charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Cajita de Regalo bonita en madera para Navidad Papá Noel 2019 de Mascarillas NATUYO: Amazon.es: Handmade","104","1022","Cajita de Regalo bonita en madera para Navidad Papá Noel 2019 de Mascarillas NATUYO: Amazon.es: Handmade","104","730","Cajita de Regalo bonita en madera para Navidad Papá Noel 2019 de Mascarillas NATUYO","83","Cajita de Regalo bonita en madera para Navidad Papá Noel 2019 de Mascarillas NATUYO","83","","0","Opiniones de clientes","21","","0","","","","https://www.amazon.es/Cajita-Regalo-Navidad-Mascarillas-NATUYO/dp/B082WBFWNJ","","","","","1035424","1112","0.721","1","","7","2","1.020","94","87","35","34","","","","","30ba924329b74b5ad5b8536478dfc244","0.182","","","","https://www.amazon.es/Cajita-Regalo-Navidad-Mascarillas-NATUYO/dp/B082WBFWNJ?pd_rd_w=5LGkj&pf_rd_p=7d54abc6-4c0f-4579-bc40-edd158573c89&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U"
"https://www.amazon.es/kindle-dbs/hz/bookshelf/prime","text/x-html-parts; boundary=&&&Portal&Delimiter&&&;charset=UTF-8","302","Found","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","20","0","0.000","1","","5","4","2.030","0","0","0","0","","","","","","0.163","","https://www.amazon.es/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.es%2Fkindle-dbs%2Fhz%2Fbookshelf%2Fprime&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=amzn_kplp_desktop_es&openid.mode=checkid_setup&marketPlaceId=A1RKKUPIHCS9HS&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&pageId=amzn_aui_light&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&openid.pape.max_auth_age=86400&siteState=clientContext%3D260-5338311-0222044%2CsourceUrl%3Dhttps%3A%2F%2Fwww.amazon.es%2Fkindle-dbs%2Fhz%2Fbookshelf%2Fprime%2Csignature%3DM4ZlK17uqsj2FLW13dG5GPGfMoY8sj3D","HTTP Redirect","https://www.amazon.es/kindle-dbs/hz/bookshelf/prime"
"https://www.amazon.es/s?bbn=2007973031&rh=n%3A1571262031%2Cn%3A%211571263031%2Cn%3A2007965031%2Cn%3A2007973031%2Cp_n_specials_match%3A21622373031","text/html;charset=UTF-8","200","OK","Indexable","","Amazon.es","9","100","","0","0","","0","1-48 de 68 resultados para Zapatos y complementos : Bolsos : Bolsos para mujer : Ofertas Ordenar por: Destacados Precio: de más bajo a más alto Precio: de más alto a más bajo Valoración media de los clientes Novedades Ordenar por:Destacados Ir","243","El precio y otros detalles pueden variar en función del tamaño y del color","74","Bolso Mochila Mujer Casual Pequeña Mochilas Mujer Antirrobo, JOSEKO Señoras Bolsa de Viaje Bolsa de Escuela Bolsa Vintage Bolsa de Gran Capacidad Informal para Viajes Senderismo Regalo Mujer","190","Bolsos de Mujer,Bolso Bandolera Mujer Bolso Lona de Hombro Bolso Tote Bolso Shopper Bolso de Mano para Multifuncional -Vino Rojo","128","","","","","","","","","798874","2643","2.030","1","","6","4","2.030","456","290","32","31","","","","","94120a81e5680e0f08bccc301c1669f","0.392","","","","https://www.amazon.es/s?bbn=2007973031&rh=n%3A1571262031%2Cn%3A%211571263031%2Cn%3A2007965031%2Cn%3A2007973031%2Cp_n_specials_match%3A21622373031"
"https://www.amazon.es/b/?node=17174426031&lo=grid&pd_rd_w=snNF8&pf_rd_p=ecdf7012-df4e-4af7-943a-3e5d2bbcc968&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U","text/html;charset=UTF-8","200","OK","Non-Indexable","Canonicalised","0% financiación @ Amazon.es","27","271","Compras en línea de 0% financiación en Amazon.es","48","331","0% financiación","15","Opciones de financiación: Paga en 4 y Credit Line","49","","0","Categorías populares para financiar","35","Garmin 735XT Forerunner Reloj multisport con GPS, Unisex adulto, Negro (Black/Grey), M","86","","","","https://www.amazon.es/b?ie=UTF8&node=17174426031","","","","","363075","1857","3.105","1","","2","2","1.020","227","117","32","31","","","","","252daa14092c4ce97c5c5628f634a75e","0.364","","","","https://www.amazon.es/b/?node=17174426031&lo=grid&pd_rd_w=snNF8&pf_rd_p=ecdf7012-df4e-4af7-943a-3e5d2bbcc968&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U"
"https://www.amazon.es/l/ref=CEHPBAO/21299838031","text/html;charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Amazon.es: AmazonBasics : Coche y moto: Coche y moto","52","521","Compras en línea de AmazonBasics : Coche y moto de una gran selección en la tienda Coche y moto.","96","648","AmazonBasics : Coche y moto, Coche y moto, Amazon.es","52","","0","","0","AmazonBasics - Bayeta de limpieza de microfibra (24 unidades)","61","AmazonBasics - Alfombrilla de goma para coches, todocaminos y camiones hecha para todas las estaciones, negra (3 unidades, alfombrilla trasera continua)","152","","","","https://www.amazon.es/b?ie=UTF8&node=21299838031","https://www.amazon.es/AmazonBasics-Coche-moto/s?rh=n%3A21299838031&page=2","","","","325457","1598","3.133","1","","5","3","1.520","212","116","33","32","","","","","c230fa5520217a9238ab1f155263407","0.313","","","","https://www.amazon.es/l/ref=CEHPBAO/21299838031"
"https://www.amazon.es/b/ref=alesgwhc?node=14606463031","text/html;charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Electrónica | Amazon Launchpad","30","292","Compra ya productos innovadores en el departamento Electrónica de las startups más brillantes de hoy en amazon.es/launchpad.","124","825","Amazon Launchpad, Electrónica, Audio, vídeo y home cinema, Automoción, Fotografía, Música, Ordenadores y accesorios, Smartphones, dispositivos inteligentes y accesorios","168","Amazon Launchpad: tecnología y gadgets creados por startups","59","","0","Los más vendidos en Amazon Launchpad Electrónica Ver más","56","Productos y dispositivos tecnológicos innovadores","49","","","","https://www.amazon.es/Electronica/b?ie=UTF8&node=14606463031","","","","","550189","3107","3.332","1","","7","3","1.520","369","197","34","33","","","","","15627e3d610cf8f481024ee146c0654b","0.344","","","","https://www.amazon.es/b/ref=alesgwhc?node=14606463031"
"https://www.amazon.es/blackfriday/2?gb_f_GB-SUPPLE=sortOrder:BY_SCORE,enforcedCategories:665492031&gb_ttl_GB-SUPPLE=Ofertas%20en%20Móviles%20y%20Accesorios","text/html;charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Black Friday 2020 | Amazon.es","29","276","Black Friday comienza antes: disfruta de más de un mes de ofertas exclusivas a partir del 26 de octubre. Adelanta tus compras. Disfruta después.","144","925","","0","","0","","0","","0","","0","","","","https://www.amazon.es/blackfriday","","","","","287965","591","1.659","1","","4","4","2.030","69","68","33","32","","","","","359b13d3bef1d9775d3c30caa2d20f1c","0.404","","","","https://www.amazon.es/blackfriday/2?gb_f_GB-SUPPLE=sortOrder:BY_SCORE,enforcedCategories:665492031&gb_ttl_GB-SUPPLE=Ofertas%2520en%2520M%C3%B3viles%2520y%2520Accesorios"
"https://www.amazon.es/blackfriday/2?gb_f_GB-SUPPLE=sortOrder:BY_SCORE,enforcedCategories:664659031%2C599379031&gb_ttl_GB-SUPPLE=Ofertas%20en%20TV,%20Home%20Cinema%20y%20Accesorios","text/html;charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Black Friday 2020 | Amazon.es","29","276","Black Friday comienza antes: disfruta de más de un mes de ofertas exclusivas a partir del 26 de octubre. Adelanta tus compras. Disfruta después.","144","925","","0","","0","","0","","0","","0","","","","https://www.amazon.es/blackfriday","","","","","284698","592","1.683","1","","4","4","2.030","69","68","33","32","","","","","a0e53d3e47ee53b3517caf6305587586","0.475","","","","https://www.amazon.es/blackfriday/2?gb_f_GB-SUPPLE=sortOrder:BY_SCORE,enforcedCategories:664659031%252C599379031&gb_ttl_GB-SUPPLE=Ofertas%2520en%2520TV,%2520Home%2520Cinema%2520y%2520Accesorios"
"https://www.amazon.es/gp/css/order-history?ie=UTF8&ref_=footer_hp_ss_comp_tmp","text/html; charset=UTF-8","302","MovedTemporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.000","1","","100","100","50.760","0","0","0","0","","","","","","0.509","","https://www.amazon.es/ap/signin/257-6329508-1657831?_encoding=UTF8&accountStatusPolicy=P1&openid.assoc_handle=esflex&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.mode=checkid_setup&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&openid.ns.pape=http%3A%2F%2Fspecs.openid.net%2Fextensions%2Fpape%2F1.0&openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.es%2Fgp%2Fcss%2Forder-history%2F257-6329508-1657831%3Fie%3DUTF8%26ref_%3Dfooter_hp_ss_comp_tmp&pageId=webcs-yourorder&showRmrMe=1","HTTP Redirect","https://www.amazon.es/gp/css/order-history?ie=UTF8&ref_=footer_hp_ss_comp_tmp"
"https://www.amazon.es/ELEGIANT-Actividad-Inteligente-Deportivo-Notificación/dp/B07FCDW8D3?smid=A27QO866LT4V45","text/html","200","OK","Indexable","","Amazon.es","9","100","","0","0","","0","","0","","0","","0","","0","","","","","","","","","7208","57","5.301","1","","3","3","1.520","2","2","0","0","","","","","4d61cc970327b5133c514779dcbf4f87","0.363","","","","https://www.amazon.es/ELEGIANT-Actividad-Inteligente-Deportivo-Notificaci%C3%B3n/dp/B07FCDW8D3?smid=A27QO866LT4V45"
"https://www.amazon.es/dp/B084DWG2VQ/ref=gw_es_desk_h1_aucc_brw_qh_q4_noprice","text/html","200","OK","Indexable","","Amazon.es","9","100","","0","0","","0","","0","","0","","0","","0","","","","","","","","","7140","57","5.352","1","","3","3","1.520","2","2","0","0","","","","","88b078be21f276e525c9de54acfa091","0.091","","","","https://www.amazon.es/dp/B084DWG2VQ/ref=gw_es_desk_h1_aucc_brw_qh_q4_noprice"
